Quantity,Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2
1.0,15298.0,13.0,3.0,77.8673057881528,49.523902521815536,10.0,17.0,17.0,2000.0,0.090799103,2.0,2.0,74.0,5378.628,2.0,990.0,5.0,4.143,2.0
1.0,4284.0,52.197,2.0,48.93911849223606,32.35727383423777,6.0,7.0,9.0,1968.0,0.019508796,2.0,2.0,37.0,7687.0,7.372,1074.568,5.0,5.0,2.0
1.0,12303.0,27.0,2.0,62.42918553395689,33.04364537215483,0.0,14.0,19.0,1977.0,0.211401214,2.0,2.0,9.0,1892.0,0.0,990.0,0.0,1.0,2.0
1.0,7808.0,8.0,1.0,30.53997286082909,14.90298417418228,5.0,1.0,5.0,1967.0,0.11781023344459998,2.0,1.0,26.0,4439.0,1.0,1130.0,1.0,5.0,2.0
1.0,2203.0,27.0,1.0,51.23600370481699,33.04364537215483,0.0,10.0,0.0,1977.0,0.072157581,2.0,2.0,2.0,629.0,1.0,990.0,0.0,0.0,1.0
1.0,7237.0,27.0,1.0,44.85071141605377,33.04364537215483,1.0,7.0,17.0,1977.0,0.072157581,2.0,2.0,2.0,629.0,1.0,990.0,0.0,0.0,1.0
1.0,15864.0,27.0,3.0,47.72283507314865,47.09881321759957,9.0,18.0,12.255,1977.0,0.072157581,2.0,2.0,2.0,629.0,1.0,990.0,0.0,0.0,1.0
1.0,2844.0,1.0,2.0,64.78505452410977,31.7687144592152,12.0,7.0,17.0,2014.0,0.007122317,2.0,2.0,1.0,264.0,0.0,990.0,0.0,1.0,2.0
1.0,5729.0,124.0,1.0,33.68030681079079,18.12588870219044,5.0,5.0,5.0,1959.0,0.16909109,2.0,2.0,19.0,3856.0,10.0,990.0,2.0,5.0,2.0
1.0,11812.0,65.0,2.0,64.06314855146861,44.25138344350212,7.0,3.0,8.0,1958.0,0.081943463,2.0,2.0,20.0,2738.0,7.372,990.0,1.0,4.0,2.0
1.0,1779.0,29.0,1.0,43.610767135670784,16.26838735605571,9.0,7.0,17.0,2014.0,0.069660344,2.0,2.0,31.0,6119.0,4.0,990.0,1.0,2.0,2.0
1.0,6442.0,27.0,2.0,58.16510552935325,33.04364537215483,1.0,6.0,19.0,2018.0,0.211401214,2.0,2.0,9.0,1892.0,0.0,990.0,0.0,1.0,2.0
1.0,6160.0,31.0,2.0,44.7276568549029,30.314237983973552,5.0,5.0,9.0,1974.0,0.151346216,2.0,1.0,32.0,5889.0,10.0,990.0,4.0,1.0,2.0
1.0,8266.0,86.0,2.0,44.43695831883751,29.507315007427444,5.0,4.0,5.0,1964.0,0.161975568,2.0,1.0,31.0,7010.0,5.0,1074.568,3.0,7.0,2.0
1.0,9903.0,67.0,1.0,34.65381300459845,22.549847876854,6.0,7.0,9.0,1976.0,0.0077202819999999,2.0,2.0,38.0,4788.0,2.0,990.0,0.0,4.0,2.0
1.0,2867.0,27.0,1.0,47.98972723597618,33.04364537215483,1.0,4.0,12.0,1977.0,0.072157581,2.0,2.0,2.0,629.0,1.0,990.0,0.0,0.0,1.0
1.0,6998.0,6.0,2.0,65.23507155845282,33.84909512683275,13.0,9.0,17.0,2015.0,0.243204519,2.0,2.0,5.0,1564.0,0.0,1074.568,0.0,0.0,2.0
1.0,13932.0,23.0,2.0,66.93512594874889,33.04364537215483,1.0,17.0,17.0,1977.0,0.075778755,2.0,2.0,6.0,1437.0,3.0,990.0,0.0,2.0,2.0
1.0,12587.0,74.0,1.0,53.16769295935893,50.32907603843842,1.0,4.0,17.0,1977.0,0.075778755,2.0,2.0,6.0,1437.0,3.0,990.0,0.0,2.0,2.0
1.0,3611.0,11.0,2.0,61.701766797547656,33.34579368687195,11.0,3.0,10.0,2009.0,0.0001696759999999,2.0,2.0,36.0,5992.0,0.0,990.0,1.0,1.0,2.0
1.0,2646.0,61.0,3.0,66.69189983744225,45.223552322728,9.0,13.0,12.0,1965.0,0.300322518,2.0,2.0,52.0,10311.0,6.0,990.0,1.0,9.0,2.0
1.0,1890.0,42.0,1.0,41.99188404861415,24.850066270280248,8.0,6.0,9.0,2006.0,0.158249043,2.0,2.0,21.0,5731.0,0.0,990.0,1.0,0.0,2.0
1.0,860.0,47.0,2.0,55.70165982072006,34.585574475690024,9.0,10.0,17.0,2002.0,6.99893e-05,2.0,2.0,46.0,10309.0,1.0,1074.568,1.0,4.143,2.0
1.0,14187.0,111.0,2.0,49.3468313232864,33.920125637228665,5.0,4.0,5.0,1966.0,0.0,2.0,2.0,36.0,6714.0,2.0,1074.568,0.0,2.0,2.0
1.0,12569.0,75.0,2.0,59.110119894801,35.80797071261016,10.0,6.0,17.0,1999.0,0.122090347,2.0,2.0,29.0,6566.0,7.0,1074.568,4.0,0.0,2.0
1.0,1276.0,23.0,2.0,54.49141735103138,51.64096815339104,1.0,5.0,3.0,2020.0,0.005767451,2.0,2.0,1.0,388.0,0.0,990.0,0.0,0.0,2.0
1.0,12025.0,45.0,1.0,39.35389753557517,33.04364537215483,1.0,17.0,1.0,1977.0,0.195781053,2.0,2.0,23.0,5212.0,6.0,990.0,3.0,2.0,2.0
1.0,4890.0,25.0,2.0,84.39816716402783,42.44814246228682,16.0,14.0,25.0,2012.0,0.069753361,2.0,2.0,53.0,13670.0,4.0,990.0,1.0,11.0,2.0
1.0,14410.0,52.197,2.0,57.906996484887685,35.62563715026764,6.0,8.0,6.0,1941.0,0.050272014,2.0,2.0,21.0,4231.0,7.372,1020.0,0.0,3.0,2.0
1.0,10352.0,73.0,3.0,68.97055564689411,46.823889756138286,7.0,5.0,5.0,1984.166,0.042031587,2.0,2.0,37.0,6856.0,7.372,1074.568,2.0,5.0,2.0
1.0,11407.0,79.0,4.0,37.92034786532114,21.35748713139034,6.0,6.0,17.0,2014.0,0.307466659,2.0,1.0,30.0,5048.0,9.0,1074.568,2.0,5.0,2.0
1.0,10384.0,15.0,1.0,41.96975267776488,21.100137095552668,7.0,10.0,14.0,2006.0,0.158249043,2.0,2.0,21.0,5731.0,0.0,990.0,1.0,0.0,2.0
1.0,7622.0,107.0,2.0,60.91875982885984,34.824602414519966,8.0,22.0,23.0,2011.0,0.050272014,2.0,2.0,21.0,4231.0,7.372,1020.0,0.0,3.0,2.0
1.0,12578.0,23.0,2.0,65.27726764082085,33.04364537215483,1.0,3.0,17.0,1977.0,0.075778755,2.0,2.0,6.0,1437.0,3.0,990.0,0.0,2.0,2.0
1.0,15820.0,88.0,1.0,37.013953758888896,23.140297282393337,9.0,9.0,9.0,1976.0,0.127375905,2.0,2.0,43.0,8429.0,3.0,990.0,3.0,9.0,2.0
1.0,563.0,1.0,2.0,66.92279301582506,33.04364537215483,1.0,4.0,17.0,1977.0,0.007122317,2.0,2.0,1.0,264.0,0.0,990.0,0.0,1.0,2.0
1.0,15226.0,87.0,1.0,36.23750837439579,22.74873653608414,6.0,7.0,9.0,1982.0,0.100455735,2.0,2.0,43.0,7227.0,0.0,990.0,1.0,6.0,1.0
1.0,6396.0,6.0,3.0,80.74638250523624,33.04364537215483,1.0,12.0,17.0,1977.0,0.243204519,2.0,2.0,5.0,1564.0,0.0,1074.568,0.0,0.0,2.0
1.0,6247.0,1.0,1.0,42.25608207214832,33.04364537215483,1.0,18.0,17.0,1977.0,0.007122317,2.0,2.0,1.0,264.0,0.0,990.0,0.0,1.0,2.0
1.0,3339.0,83.0,1.0,34.43762490374195,18.11436923537953,6.0,8.0,9.0,1977.0,0.0077202819999999,2.0,2.0,38.0,4788.0,2.0,990.0,0.0,4.0,2.0
1.0,10975.0,118.0,2.0,59.111711460305386,34.192309961403,8.0,8.0,10.0,1959.0,0.21843974,2.0,2.0,21.0,4472.0,6.0,1074.568,4.0,7.0,1.0
1.0,7475.0,23.0,2.0,54.66495853159483,33.04364537215483,1.0,5.0,12.0,1977.0,0.034656082,2.0,2.0,0.0,168.0,0.0,990.0,0.0,0.0,2.0
1.0,11129.0,52.197,1.0,32.770108538675885,22.616294913566627,5.0,4.0,5.0,1961.0,0.042031587,2.0,2.0,37.0,6856.0,7.372,1074.568,2.0,5.0,2.0
1.0,3051.0,111.0,3.0,63.56229648978121,45.510578550251104,5.0,5.0,5.0,1962.0,0.1363303,2.0,2.0,30.0,6141.0,10.0,1074.568,3.0,6.0,2.0
1.0,10232.0,84.0,2.0,57.684784743353575,37.72663762425835,8.0,1.0,5.0,1956.0,0.006076152,2.0,2.0,30.0,5285.0,0.0,990.0,1.265,6.0,2.0
1.0,14106.0,6.0,2.0,67.93371378171004,33.04364537215483,12.0,11.0,17.0,1977.0,0.243204519,2.0,2.0,5.0,1564.0,0.0,1074.568,0.0,0.0,2.0
1.0,5502.0,32.0,2.0,48.1938974168817,32.857643514967585,6.0,5.0,14.0,1972.0,0.135649789,2.0,2.0,46.0,7960.0,6.0,1074.568,3.0,11.0,2.0
1.0,4558.0,23.0,1.0,32.00855803327691,31.81697141768541,1.0,9.0,17.0,2017.0,0.034656082,2.0,2.0,0.0,168.0,0.0,990.0,0.0,0.0,2.0
1.0,4181.0,27.0,2.0,53.96810277468793,33.04364537215483,0.0,13.0,0.0,1977.0,0.011654127,2.0,2.0,4.0,915.0,0.0,990.0,0.0,0.0,2.0
1.0,8426.0,6.0,1.0,40.14086134006104,33.04364537215483,1.0,15.0,17.0,1977.0,0.243204519,2.0,2.0,5.0,1564.0,0.0,1074.568,0.0,0.0,2.0
1.0,6611.0,99.0,2.0,44.59432542019106,31.89406810196852,5.0,1.0,9.0,1969.0,0.033493708,2.0,2.0,66.0,10573.0,1.0,1074.568,3.0,8.0,2.0
1.0,14641.0,27.0,2.0,60.56476624780491,33.04364537215483,9.0,13.0,19.0,2018.0,0.211401214,2.0,2.0,9.0,1892.0,0.0,990.0,0.0,1.0,2.0
1.0,15539.0,1.0,3.0,85.63792007296574,33.04364537215483,1.0,10.0,20.0,1977.0,0.007122317,2.0,2.0,1.0,264.0,0.0,990.0,0.0,1.0,2.0
1.0,13119.0,1.0,2.0,45.77306981964009,32.88614155315477,5.0,6.0,5.0,1977.0,0.014580716,2.0,2.0,3.0,760.0,1.0,990.0,0.0,0.0,2.0
1.0,11716.0,44.0,1.0,38.68680813074875,21.37648572190394,7.0,4.0,14.0,2005.0,0.232205084,2.0,2.0,24.0,4860.0,1.0,1074.568,0.0,3.0,2.0
1.0,7316.0,61.0,2.0,51.57892990741471,33.259663244119785,8.0,13.0,17.0,1989.0,0.300322518,2.0,2.0,52.0,10311.0,6.0,990.0,1.0,9.0,2.0
1.0,7791.0,27.0,1.0,44.8825434362783,33.04364537215483,0.0,18.0,0.0,1977.0,0.211401214,2.0,2.0,9.0,1892.0,0.0,990.0,0.0,1.0,2.0
1.0,13034.0,57.0,3.0,76.10348010201874,35.74109513380686,10.0,8.0,14.0,2003.0,0.090799103,2.0,2.0,74.0,5378.628,2.0,990.0,5.0,4.143,2.0
1.0,1068.0,8.0,3.0,74.65045894705932,50.084349927200506,9.0,9.0,14.0,1977.0,0.11781023344459998,2.0,1.0,26.0,4439.0,1.0,1130.0,1.0,5.0,2.0
1.0,4060.0,21.0,2.0,40.30206377940132,23.555039824988555,6.0,14.0,12.0,1967.0,0.194489265,2.0,2.0,47.0,8004.0,3.0,1074.568,3.0,5.0,2.0
1.0,10172.0,49.0,2.0,46.10762482243888,30.868960889669108,5.0,8.0,9.0,1971.0,0.020741326,2.0,2.0,24.0,5613.0,5.0,1074.568,2.0,5.0,2.0
1.0,2591.0,39.0,2.0,44.20359188369447,30.19169130825261,6.0,10.0,9.0,1972.0,0.072157581,2.0,2.0,25.0,5011.0,8.0,990.0,0.0,2.0,2.0
1.0,12494.0,57.0,3.0,82.19384007275632,46.55584266648811,13.0,12.0,17.0,2000.0,0.090799103,2.0,2.0,74.0,5378.628,2.0,990.0,5.0,4.143,2.0
1.0,7828.0,73.0,2.0,64.8434123219766,33.05295515778192,12.0,5.0,5.0,1977.0,0.042031587,2.0,2.0,37.0,6856.0,7.372,1074.568,2.0,5.0,2.0
1.0,15284.0,17.0,1.0,35.943567788099706,23.834554880376125,5.0,3.0,5.0,1963.0,0.0,2.0,2.0,18.0,3374.0,5.0,990.0,1.0,2.0,2.0
1.0,7947.0,138.0,1.0,33.63414580341874,21.35605060781923,4.0,8.0,8.0,1964.0,0.313924552,2.0,2.0,22.0,4625.0,7.372,1074.568,2.0,10.0,2.0
1.0,16335.0,100.0,2.0,44.45974833505619,28.224575835913026,5.0,8.0,9.0,1968.0,0.200146802,2.0,2.0,23.0,3975.0,8.0,990.0,2.0,0.0,2.0
1.0,10234.0,85.0,3.0,75.21996279540963,44.76691275637115,10.0,11.0,16.0,1983.0,0.037177818,2.0,2.0,52.0,11217.0,1.0,1074.568,1.0,7.0,2.0
1.0,2797.0,67.0,3.0,66.82232441471817,47.27325325875746,7.0,5.0,12.0,1978.0,0.100455735,2.0,2.0,43.0,7227.0,0.0,990.0,1.0,6.0,1.0
1.0,5341.0,37.0,3.0,60.95800242188577,44.14165802589019,6.0,5.0,9.0,1973.0,0.127811589,2.0,2.0,28.0,7287.0,5.0,1074.568,1.0,3.0,2.0
1.0,3059.0,61.0,2.0,62.006502374981,38.822480460078665,10.0,16.0,25.0,2012.0,0.300322518,2.0,2.0,52.0,10311.0,6.0,990.0,1.0,9.0,2.0
1.0,1559.0,23.0,1.0,31.34243276966709,33.04364537215483,1.0,7.0,1.0,1977.0,0.034656082,2.0,2.0,0.0,168.0,0.0,990.0,0.0,0.0,2.0
1.0,15320.0,13.0,2.0,59.07511816936138,38.65334257809405,10.0,14.0,22.0,2001.0,0.133215333,2.0,2.0,49.0,11395.0,3.0,1074.568,3.0,4.0,1.0
1.0,10284.0,147.0,3.0,71.17908267917215,47.77935270114763,9.0,12.0,14.0,1974.0,0.319809354,2.0,2.0,25.0,4756.0,7.372,1074.568,5.0,8.0,2.0
1.0,4134.0,9.0,3.0,66.99652234085981,41.69985846886339,8.0,6.0,12.0,1980.0,0.136244425,2.0,2.0,11.0,2370.0,0.0,990.0,0.0,1.0,2.0
1.0,4481.0,1.0,3.0,82.64904012248999,42.25922436583136,11.0,5.0,18.0,2016.0,0.007122317,2.0,2.0,1.0,264.0,0.0,990.0,0.0,1.0,2.0
1.0,7222.0,62.0,2.0,73.94376825257649,37.578155570154046,13.0,11.0,17.0,2014.0,0.072157581,2.0,2.0,2.0,629.0,1.0,990.0,0.0,0.0,1.0
1.0,4062.0,52.197,1.0,45.87005337104834,21.962620045702263,12.0,10.0,12.0,1978.0,0.050272014,2.0,2.0,21.0,4231.0,7.372,1020.0,0.0,3.0,2.0
1.0,2192.0,27.0,1.0,83.35337853700794,33.04364537215483,1.0,14.0,1.0,1977.0,0.017647053,2.0,2.0,2.0,469.0,0.0,990.0,0.0,0.0,2.0
1.0,9637.0,27.0,2.0,76.22842921136498,33.04364537215483,1.0,7.0,15.0,1977.0,0.072157581,2.0,2.0,2.0,629.0,1.0,990.0,0.0,0.0,1.0
1.0,16236.0,94.0,1.0,45.79468156462576,21.998838846981386,7.0,16.0,17.0,2001.0,0.11781023344459998,2.0,2.0,25.0,6149.0,0.0,990.0,0.0,0.0,2.0
1.0,4272.0,41.0,1.0,35.594601784206745,20.35820899575548,6.0,5.0,9.0,1977.0,6.99893e-05,2.0,2.0,46.0,10309.0,1.0,1074.568,1.0,4.143,2.0
1.0,9406.0,34.0,2.0,64.6021863281613,33.04364537215483,10.0,23.0,25.0,2019.0,0.069753361,2.0,2.0,53.0,13670.0,4.0,990.0,1.0,11.0,2.0
1.0,14309.0,85.0,3.0,59.230430086244205,47.93450361784493,6.0,7.0,9.0,1979.0,0.037177818,2.0,2.0,52.0,11217.0,1.0,1074.568,1.0,7.0,2.0
1.0,1946.0,55.0,3.0,76.99346766547983,42.50614640010587,10.0,6.0,14.0,1998.0,0.041365446,2.0,2.0,31.0,5569.0,0.0,990.0,1.0,4.0,2.0
1.0,16235.0,55.0,2.0,56.567460574005366,36.72320689161747,9.0,16.0,17.0,1998.0,0.041365446,2.0,2.0,31.0,5569.0,0.0,990.0,1.0,4.0,2.0
1.0,7146.0,37.0,1.0,34.74905631977109,19.42780404139173,8.0,3.0,14.0,1974.0,0.127811589,2.0,2.0,28.0,7287.0,5.0,1074.568,1.0,3.0,2.0
1.0,16784.0,34.0,2.0,53.34322005442467,33.39697850473532,8.0,1.0,14.0,1993.0,0.069753361,2.0,2.0,53.0,13670.0,4.0,990.0,1.0,11.0,2.0
1.0,349.0,34.0,3.0,88.13665051058642,35.74109513380686,10.0,12.0,25.0,2016.0,0.069753361,2.0,2.0,53.0,13670.0,4.0,990.0,1.0,11.0,2.0
1.0,6251.0,18.0,1.0,43.74482957400734,21.2705234941218,8.0,4.0,14.0,1988.0,0.0,2.0,2.0,30.0,5562.0,0.0,990.0,0.0,5.0,1.0
1.0,5128.0,66.0,3.0,76.99803337561625,49.2076523980588,8.0,3.0,5.0,1961.0,0.161975568,2.0,1.0,31.0,7010.0,5.0,1074.568,3.0,7.0,2.0
1.0,11718.0,1.0,2.0,55.34059302453474,33.04364537215483,1.0,8.0,17.0,1977.0,0.007122317,2.0,2.0,1.0,264.0,0.0,990.0,0.0,1.0,2.0
1.0,16721.0,23.0,2.0,53.71487366849416,33.04364537215483,0.0,3.0,1.0,1977.0,0.005767451,2.0,2.0,1.0,388.0,0.0,990.0,0.0,0.0,2.0
1.0,12517.0,25.0,2.0,52.45718812853449,33.138776629813684,8.0,3.0,14.0,1994.0,0.069753361,2.0,2.0,53.0,13670.0,4.0,990.0,1.0,11.0,2.0
1.0,15961.0,2.0,2.0,46.58879978093204,31.53435311451487,5.0,6.0,5.0,1969.0,0.309479124,2.0,2.0,35.0,7715.0,4.0,990.0,0.0,6.0,2.0
1.0,9428.0,80.0,1.0,36.54107365097619,22.335605087445146,6.0,1.0,9.0,1979.0,0.0,2.0,2.0,39.0,8647.0,0.0,990.0,0.0,5.0,2.0
1.0,14541.0,3.0,1.0,36.02730852083676,23.52769239139908,5.0,7.0,5.0,1970.0,0.265088676,2.0,2.0,37.0,5288.0,0.0,1074.568,3.0,2.0,2.0
1.0,10168.0,58.0,1.0,52.11562251563713,33.04364537215483,0.0,8.0,9.0,1977.0,0.072157581,2.0,2.0,23.0,5735.0,3.0,1084.0,0.0,5.0,2.0
1.0,11270.0,33.0,1.0,34.000645903387024,33.04364537215483,0.0,15.0,14.0,1977.0,0.236108458,2.0,2.0,16.0,3893.0,7.372,990.0,3.0,10.0,2.0
1.0,13210.0,93.0,2.0,65.97604034541183,38.47489822026113,10.0,7.0,24.0,2013.0,0.050900058,2.0,2.0,43.0,10621.0,1.0,1074.568,2.0,3.0,2.0
1.0,11518.0,23.0,2.0,64.39343125239743,33.04364537215483,1.0,6.0,17.0,1977.0,0.075778755,2.0,2.0,6.0,1437.0,3.0,990.0,0.0,2.0,2.0
1.0,12612.0,27.0,2.0,60.98849587283957,33.646726123725394,5.965,5.0,17.0,2013.0,0.072157581,2.0,2.0,2.0,629.0,1.0,990.0,0.0,0.0,1.0
1.0,16352.0,23.0,2.0,56.06537189019497,33.04364537215483,1.0,6.0,17.0,2015.0,0.034656082,2.0,2.0,0.0,168.0,0.0,990.0,0.0,0.0,2.0
1.0,9935.0,27.0,2.0,42.25201301780088,43.12578733042585,10.0,15.0,17.0,2018.0,0.072157581,2.0,2.0,2.0,629.0,1.0,990.0,0.0,0.0,1.0
1.0,15521.0,72.0,3.0,67.61670453550299,40.21576540180365,8.0,9.0,9.0,1977.0,0.210473241,2.0,2.0,11.0,2398.0,2.0,1074.568,3.0,0.0,2.0
1.0,11482.0,8.0,2.0,47.78468689733569,29.63045607112053,6.0,2.0,9.0,1982.0,0.219006007,2.0,2.0,28.0,6746.0,3.0,990.0,1.0,4.0,2.0
1.0,11443.0,130.0,1.0,32.9883493774982,22.304666495246323,7.0,7.0,9.0,1963.0,0.341071945,2.0,2.0,27.0,5664.0,7.372,1074.568,3.0,11.0,2.0
1.0,9459.0,52.197,2.0,54.26243479804574,31.59207711603836,11.0,13.0,14.0,2001.0,0.041116354,2.0,2.0,53.0,14892.0,4.0,990.0,1.0,4.0,2.0
1.0,9218.0,120.0,1.0,28.98265525429592,17.759626123188298,6.0,2.0,8.0,1962.0,0.341071945,2.0,2.0,27.0,5664.0,7.372,1074.568,3.0,11.0,2.0
1.0,854.0,58.0,1.0,42.38566594463822,20.46163237666417,9.0,9.0,10.0,2008.0,0.1489038909999999,2.0,2.0,9.0,1952.0,1.0,1074.568,3.0,2.0,2.0
1.0,5619.0,30.0,1.0,45.5497533000315,43.339849534400045,1.0,9.0,9.0,1977.0,7.81528e-05,2.0,2.0,22.0,6398.0,7.372,1046.0,3.0,4.143,2.0
1.0,9208.0,109.0,1.0,33.6246564708438,21.59975229046,5.0,6.0,9.0,1966.0,0.1363303,2.0,2.0,30.0,6141.0,10.0,1074.568,3.0,6.0,2.0
1.0,4391.0,27.0,2.0,40.0254905290089,43.603072484157465,10.0,8.0,12.0,2016.0,0.072157581,2.0,2.0,2.0,629.0,1.0,990.0,0.0,0.0,1.0
1.0,15207.0,62.0,1.0,37.676875099089,21.00695295752595,6.0,2.0,9.0,1973.0,0.002211665,2.0,2.0,39.0,7614.0,3.0,990.0,1.0,5.0,1.0
1.0,7183.0,6.0,2.0,67.4670968043629,33.04364537215483,1.0,7.0,17.0,1977.0,0.243204519,2.0,2.0,5.0,1564.0,0.0,1074.568,0.0,0.0,2.0
1.0,16442.0,6.0,3.0,82.92660486927781,33.04364537215483,0.0,8.0,17.0,1977.0,0.243204519,2.0,2.0,5.0,1564.0,0.0,1074.568,0.0,0.0,2.0
1.0,7936.0,23.0,1.0,42.433915431779496,39.95955691843428,9.0,3.0,17.0,2015.0,0.034656082,2.0,2.0,0.0,168.0,0.0,990.0,0.0,0.0,2.0
1.0,10606.0,107.0,2.0,76.80042051888431,45.71092298306146,8.0,4.0,5.0,1935.0,0.174739084,2.0,2.0,17.0,3379.0,9.0,1074.568,0.0,3.0,2.0
1.0,4979.0,44.0,1.0,32.99127328274289,25.16395937701384,5.0,9.0,9.0,1963.0,0.232205084,2.0,2.0,24.0,4860.0,1.0,1074.568,0.0,3.0,2.0
1.0,4854.0,7.0,2.0,60.69826501126976,33.940843839373215,8.0,19.0,22.0,2009.0,0.035145267,2.0,2.0,42.0,9292.0,3.0,1074.568,0.0,3.0,2.0
1.0,16476.0,27.0,1.0,43.66506246962548,33.04364537215483,1.0,6.0,1.0,1977.0,0.072157581,2.0,2.0,2.0,629.0,1.0,990.0,0.0,0.0,1.0
1.0,10516.0,113.0,1.0,34.94243719675503,20.97707844442855,6.0,2.0,9.0,1972.0,0.050755569,2.0,2.0,24.0,5469.0,1.0,1074.568,0.0,1.0,2.0
1.0,16261.0,62.0,4.0,66.52151027227471,50.922565674525615,5.0,8.0,9.0,1976.0,0.002211665,2.0,2.0,39.0,7614.0,3.0,990.0,1.0,5.0,1.0
1.0,90.0,51.0,3.0,75.40175367063244,52.9875244464296,4.0,2.0,6.0,1984.166,0.015016892,2.0,2.0,17.0,3079.0,7.372,1074.568,0.0,8.0,2.0
1.0,5433.0,55.0,1.0,41.868942179032935,22.828053299240192,8.0,14.0,14.0,1999.0,0.041365446,2.0,2.0,31.0,5569.0,0.0,990.0,1.0,4.0,2.0
1.0,14338.0,27.0,1.0,48.15957100067676,45.67607831130163,1.0,3.0,1.0,1977.0,0.072157581,2.0,2.0,2.0,629.0,1.0,990.0,0.0,0.0,1.0
1.0,13487.0,30.0,3.0,80.36115318461856,35.74109513380686,1.0,14.0,17.0,1977.0,7.81528e-05,2.0,2.0,22.0,6398.0,7.372,1046.0,3.0,4.143,2.0
1.0,8211.0,48.0,3.0,98.29220513606737,35.74109513380686,1.0,11.0,1.0,2017.0,0.041124634,2.0,2.0,46.0,9515.0,5.0,990.0,1.0,10.0,2.0
1.0,170.0,6.0,2.0,56.50925320039437,33.04364537215483,1.0,18.0,17.0,2014.0,0.243204519,2.0,2.0,5.0,1564.0,0.0,1074.568,0.0,0.0,2.0
1.0,14051.0,27.0,1.0,41.79470646831631,38.47119303069727,1.0,16.0,19.0,1977.0,0.211401214,2.0,2.0,9.0,1892.0,0.0,990.0,0.0,1.0,2.0
1.0,10686.0,40.0,2.0,49.63912673136277,33.59330479506131,5.0,6.0,5.0,1962.0,0.210473241,2.0,2.0,11.0,2398.0,2.0,1074.568,3.0,0.0,2.0
1.0,7595.0,28.0,2.0,66.51211234971221,33.14612752836327,10.0,9.0,23.0,2009.0,0.333891544,2.0,2.0,30.0,6564.0,1.0,990.0,0.0,0.0,2.0
1.0,6777.0,5.0,3.0,52.21745385290257,33.04364537215483,12.0,15.0,17.0,2019.0,0.150817539,2.0,2.0,16.0,3433.0,4.0,1074.568,4.0,5.0,2.0
1.0,14661.0,27.0,2.0,67.47021920374242,32.28464194468871,1.0,5.0,1.0,1977.0,0.017647053,2.0,2.0,2.0,469.0,0.0,990.0,0.0,0.0,2.0
1.0,13991.0,22.0,3.0,74.84868812363966,46.46237723081765,10.0,16.0,17.0,1989.0,0.133215333,2.0,2.0,49.0,11395.0,3.0,1074.568,3.0,4.0,1.0
1.0,16795.0,3.0,2.0,42.36696712761096,30.42937703866629,5.0,4.0,5.0,1968.0,0.265088676,2.0,2.0,37.0,5288.0,0.0,1074.568,3.0,2.0,2.0
1.0,2740.0,27.0,1.0,45.07973134965165,45.36792042199732,10.0,15.0,17.0,2015.0,0.072157581,2.0,2.0,2.0,629.0,1.0,990.0,0.0,0.0,1.0
1.0,7368.0,73.0,2.0,57.44144338048883,33.81518144039797,8.0,8.0,8.0,1963.0,0.042031587,2.0,2.0,37.0,6856.0,7.372,1074.568,2.0,5.0,2.0
1.0,2413.0,12.0,2.0,58.42616851253392,34.36664045343042,9.0,7.0,17.0,1993.0,0.090799103,2.0,2.0,74.0,5378.628,2.0,990.0,5.0,4.143,2.0
1.0,1852.0,59.0,3.0,52.21745385290257,35.74109513380686,0.0,21.0,20.0,2015.0,0.019508796,2.0,2.0,37.0,7687.0,7.372,1074.568,5.0,5.0,2.0
1.0,15200.0,101.0,4.0,52.21745385290257,35.74109513380686,8.0,4.0,5.0,1960.0,0.225824954,1.0,2.0,41.0,6558.0,7.0,1074.568,3.0,2.0,2.0
1.0,8467.0,8.0,3.0,74.48213386679768,45.64719995357787,9.0,16.0,17.0,1986.0,0.092290642,2.0,2.0,21.0,4346.0,2.0,1074.568,1.0,2.0,2.0
1.0,16379.0,52.197,2.0,55.02318114508318,30.94001018913409,7.0,2.0,5.0,1984.166,0.341071945,2.0,2.0,27.0,5664.0,7.372,1074.568,3.0,11.0,2.0
1.0,3375.0,9.0,2.0,61.79563588516488,33.04364537215483,1.0,4.0,1.0,1977.0,0.161531741,2.0,2.0,25.0,5648.0,1.0,1074.568,2.0,4.0,2.0
1.0,5945.0,20.0,3.0,56.50925320039437,33.04364537215483,14.0,13.0,17.0,2012.0,0.019508796,2.0,2.0,37.0,7687.0,7.372,1074.568,5.0,5.0,2.0
1.0,2641.0,30.0,2.0,68.68285775864122,33.04364537215483,1.0,12.0,12.0,2016.0,7.81528e-05,2.0,2.0,22.0,6398.0,7.372,1046.0,3.0,4.143,2.0
1.0,2837.0,77.0,3.0,82.95303847725529,50.88722039442873,8.0,3.0,12.0,1982.0,6.99893e-05,2.0,2.0,46.0,10309.0,1.0,1074.568,1.0,4.143,2.0
1.0,3498.0,61.0,3.0,55.90176333745461,37.0475336969264,6.0,1.0,9.0,1978.0,0.300322518,2.0,2.0,52.0,10311.0,6.0,990.0,1.0,9.0,2.0
